datetime,low,high,trading_date,open,total_turnover,close,open_interest,volume,dominant_id,pos,base_balance,chg,strategy_balance,drawdown,return,empty,long,short
2020-01-02 14:30:00,91.095,91.12,2020-1-2,91.1,1209528750,91.105,77212,1234,T2003,0.0,0.9996159754224271,5.488474204184968e-05,1.0,0.0,0.0,91.105,,
2020-01-02 14:45:00,91.06,91.105,2020-1-2,91.105,1563859000,91.065,77008,1596,T2003,0.0,0.999177090190915,-0.00043905383897702155,1.0,0.0,0.0,91.065,,
2020-01-02 15:00:00,91.04,91.08,2020-1-2,91.065,1383337050,91.07,76967,1412,T2003,0.0,0.9992319508448539,5.490583649025993e-05,1.0,0.0,0.0,91.07,,
2020-01-02 15:15:00,91.065,91.105,2020-1-2,91.07,1304357400,91.105,76631,1331,T2003,0.0,0.9996159754224271,0.0003843197540354115,1.0,0.0,0.0,91.105,,
2020-01-03 09:30:00,91.0,91.115,2020-1-3,91.1,3861628200,91.07,76885,3942,T2003,0.0,0.9992319508448539,-0.00038417210910501876,1.0,0.0,0.0,91.07,,
2020-01-03 09:45:00,91.035,91.07,2020-1-3,91.07,1274405850,91.04,76896,1301,T2003,0.0,0.9989027869212201,-0.00032941693203014655,1.0,0.0,0.0,91.04,,
2020-01-03 10:00:00,91.03,91.065,2020-1-3,91.04,1615313850,91.035,77095,1649,T2003,0.0,0.998847926267281,-5.492091388414888e-05,1.0,0.0,0.0,91.035,,
2020-01-03 10:15:00,91.02,91.04,2020-1-3,91.035,1645369250,91.035,76922,1680,T2003,0.0,0.998847926267281,0.0,1.0,0.0,0.0,91.035,,
2020-01-03 10:30:00,90.95,91.035,2020-1-3,91.035,2707921100,90.985,76711,2766,T2003,0.0,0.9982993197278911,-0.0005492393035645415,1.0,0.0,0.0,90.985,,
2020-01-03 10:45:00,90.975,91.02,2020-1-3,90.985,2042348200,91.01,76750,2086,T2003,0.0,0.9985736229975862,0.00027477056657687626,1.0,0.0,0.0,91.01,,
2020-01-03 11:00:00,90.99,91.02,2020-1-3,91.01,1912194600,91.015,76747,1953,T2003,0.0,0.9986284836515251,5.4939017690269765e-05,1.0,0.0,0.0,91.015,,
2020-01-03 11:15:00,91.01,91.055,2020-1-3,91.015,2033290900,91.055,76942,2076,T2003,0.0,0.9990673688830372,0.0004394879964841891,1.0,0.0,0.0,91.055,,
2020-01-03 11:30:00,91.055,91.135,2020-1-3,91.055,2766722950,91.12,76871,2823,T2003,0.0,0.9997805573842441,0.000713854263906466,1.0,0.0,0.0,91.12,,
2020-01-03 13:15:00,91.12,91.165,2020-1-3,91.12,2733605850,91.13,76950,2788,T2003,0.0,0.999890278692122,0.00010974539069352751,1.0,0.0,0.0,91.13,,
2020-01-03 13:30:00,91.115,91.14,2020-1-3,91.135,1647045400,91.12,76773,1680,T2003,0.0,0.9997805573842441,-0.00010973334796438028,1.0,0.0,0.0,91.12,,
2020-01-03 13:45:00,91.085,91.125,2020-1-3,91.12,2121992250,91.095,77058,2165,T2003,0.0,0.9995062541145491,-0.0002743634767340408,1.0,0.0,0.0,91.095,,
2020-01-03 14:00:00,91.09,91.12,2020-1-3,91.095,1148740700,91.105,76983,1172,T2003,0.0,0.9996159754224271,0.00010977550908397582,1.0,0.0,0.0,91.105,,
2020-01-03 14:15:00,91.095,91.115,2020-1-3,91.105,780197550,91.1,76926,796,T2003,0.0,0.999561114768488,-5.488172987222484e-05,1.0,0.0,0.0,91.1,,
2020-01-03 14:30:00,91.075,91.105,2020-1-3,91.1,1124053850,91.08,76807,1147,T2003,0.0,0.9993416721527321,-0.0002195389681668436,1.0,0.0,0.0,91.08,,
2020-01-03 14:45:00,91.075,91.125,2020-1-3,91.08,1399794450,91.12,77085,1428,T2003,1.0,0.9997805573842441,0.0004391743522178526,1.0,0.0,0.0,,91.12,
2020-01-03 15:00:00,91.07,91.135,2020-1-3,91.12,1520201200,91.07,76956,1551,T2003,-1.0,0.9992319508448539,-0.0005487269534680816,0.9994512730465319,-0.0005487269534680816,-0.0005488775591996157,,,91.07
2020-01-03 15:15:00,91.055,91.095,2020-1-3,91.07,1288452300,91.065,76547,1315,T2003,-1.0,0.999177090190915,-5.490282200504293e-05,0.9995061457418788,-0.0004938542581212069,5.4901314900384504e-05,,,91.065
2020-01-06 09:30:00,91.1,91.18,2020-1-6,91.145,3123594550,91.11,76332,3186,T2003,1.0,0.999670836076366,0.0004941525284138937,0.9990122372527952,-0.0009877627472048012,-0.0004942746620113039,,91.11,
2020-01-06 09:45:00,91.1,91.12,2020-1-6,91.11,1642827800,91.11,76197,1676,T2003,1.0,0.999670836076366,0.0,0.9990122372527952,-0.0009877627472048012,0.0,,91.11,
2020-01-06 10:00:00,91.085,91.115,2020-1-6,91.11,1418252700,91.115,76100,1447,T2003,1.0,0.999725696730305,5.487871803300237e-05,0.9990670617636749,-0.0009329382363251204,5.487721225124589e-05,,91.115,
2020-01-06 10:15:00,91.09,91.12,2020-1-6,91.115,785073350,91.11,76113,801,T2003,1.0,0.999670836076366,-5.4875706524626366e-05,0.9990122372527951,-0.0009877627472049122,-5.4877212251295116e-05,,91.11,
2020-01-06 10:30:00,91.1,91.14,2020-1-6,91.11,1735177700,91.14,75971,1770,T2003,1.0,1.0,0.0003292723081989024,0.9993411843180743,-0.0006588156819257174,0.0003292181099694201,,91.14,
2020-01-06 10:45:00,91.13,91.16,2020-1-6,91.14,1788454750,91.14,76123,1824,T2003,1.0,1.0,0.0,0.9993411843180743,-0.0006588156819257174,0.0,,91.14,
2020-01-06 11:00:00,91.125,91.15,2020-1-6,91.135,1832502300,91.15,75572,1869,T2003,1.0,1.000109721307878,0.00010972130787800793,0.999450833339834,-0.0005491666601660228,0.00010971528893557351,,91.15,
2020-01-06 11:15:00,91.145,91.18,2020-1-6,91.145,1739805700,91.175,75567,1774,T2003,1.0,1.000384024577573,0.0002742731760831951,0.999724955894233,-0.0002750441057669528,0.00027423557007169206,,91.175,
2020-01-06 11:30:00,91.165,91.19,2020-1-6,91.175,1445838750,91.18,75633,1474,T2003,-1.0,1.000438885231512,5.4839594187061635e-05,0.999779780405113,-0.00022021959488705,5.4838090551488595e-05,,,91.18
2020-01-06 13:15:00,91.175,91.195,2020-1-6,91.185,1682365400,91.185,75561,1715,T2003,-1.0,1.000493745885451,5.4836586970807843e-05,0.9997249558942332,-0.0002750441057668418,-5.4838090551410885e-05,,,91.185
2020-01-06 13:30:00,91.18,91.195,2020-1-6,91.185,740639300,91.19,75619,755,T2003,1.0,1.0005486065393898,5.483358008429029e-05,0.9996701373958019,-0.00032986260419809454,-5.4835083500001414e-05,,91.19,
2020-01-06 13:45:00,91.19,91.285,2020-1-6,91.19,2928922850,91.275,75841,2984,T2003,1.0,1.0014812376563529,0.0009321197499727596,1.0006019496743266,0.0,0.0009316855961265854,,91.275,
2020-01-06 14:00:00,91.26,91.295,2020-1-6,91.275,1922537450,91.28,76169,1958,T2003,1.0,1.001536098310292,5.477951246235513e-05,1.0006567621612987,0.0,5.47780121196541e-05,,91.28,
2020-01-06 14:15:00,91.27,91.35,2020-1-6,91.275,3208114900,91.335,76255,3266,T2003,1.0,1.0021395655036207,0.000602541630148945,1.001259699517991,0.0,0.0006023601748268454,,91.335,
2020-01-06 14:30:00,91.335,91.365,2020-1-6,91.335,1525990350,91.345,76441,1553,T2003,1.0,1.0022492868114987,0.00010948705315594331,1.001369324491935,0.0,0.00010948105988599191,,91.345,
2020-01-06 14:45:00,91.3,91.36,2020-1-6,91.345,2267334200,91.3,76440,2308,T2003,1.0,1.001755540926048,-0.0004926378017406918,1.0008760121091869,-0.0004926378017405808,-0.0004927591876102485,,91.3,
2020-01-06 15:00:00,91.27,91.31,2020-1-6,91.3,1718542800,91.3,76651,1750,T2003,1.0,1.001755540926048,0.0,1.0008760121091869,-0.0004926378017405808,0.0,,91.3,
2020-01-06 15:15:00,91.255,91.315,2020-1-6,91.305,1980572800,91.27,76922,2017,T2003,1.0,1.0014263770024139,-0.0003285870755750375,1.0005471371873547,-0.000821063002901079,-0.0003286410721368605,,91.27,
2020-01-07 09:30:00,91.145,91.24,2020-1-7,91.215,4983726450,91.175,76320,5081,T2003,1.0,1.000384024577573,-0.0010408677550125534,0.9995056999348862,-0.0018610761399090459,-0.0010414098340419662,,91.175,
2020-01-07 09:45:00,91.12,91.185,2020-1-7,91.175,2697645750,91.14,76512,2751,T2003,1.0,1.0,-0.00038387715930898736,0.9991220125260821,-0.0022442388745962383,-0.00038395085900739764,,91.14,
2020-01-07 10:00:00,91.14,91.17,2020-1-7,91.14,1803471050,91.165,76394,1839,T2003,1.0,1.000274303269695,0.00027430326969501984,0.9993960749609423,-0.0019705512069624342,0.00027426565543145693,,91.165,
2020-01-07 10:15:00,91.16,91.195,2020-1-7,91.165,1510557600,91.18,76189,1540,T2003,1.0,1.000438885231512,0.0001645368288267779,0.9995605124218583,-0.0018063386063823517,0.00016452329412737504,,91.18,
2020-01-07 10:30:00,91.175,91.21,2020-1-7,91.175,1321416500,91.195,76164,1347,T2003,1.0,1.0006034671933288,0.00016450976091242353,0.9997249498827743,-0.001642126005802158,0.00016449623066559058,,91.195,
2020-01-07 10:45:00,91.185,91.215,2020-1-7,91.195,1098828150,91.21,76200,1120,T2003,1.0,1.0007680491551458,0.00016448270190250192,0.9998893873436904,-0.0014779134052219645,0.00016446917610604204,,91.21,
2020-01-07 11:00:00,91.2,91.22,2020-1-7,91.21,1661149600,91.21,76246,1693,T2003,1.0,1.0007680491551458,0.0,0.9998893873436904,-0.0014779134052219645,0.0,,91.21,
2020-01-07 11:15:00,91.185,91.21,2020-1-7,91.21,1473566300,91.19,76114,1502,T2003,1.0,1.0005486065393898,-0.0002192742023900962,0.9996701373958022,-0.0016968635393289633,-0.00021929824649291165,,91.19,
2020-01-07 11:30:00,91.185,91.21,2020-1-7,91.19,1194960050,91.19,76158,1218,T2003,1.0,1.0005486065393898,0.0,0.9996701373958022,-0.0016968635393289633,0.0,,91.19,
2020-01-07 13:15:00,91.145,91.195,2020-1-7,91.19,1574095600,91.165,76048,1605,T2003,1.0,1.000274303269695,-0.00027415286763887714,0.9993960749609422,-0.0019705512069625453,-0.00027419045440613143,,91.165,
2020-01-07 13:30:00,91.14,91.18,2020-1-7,91.165,1316118250,91.18,76110,1342,T2003,-1.0,1.000438885231512,0.0001645368288267779,0.9995605124218582,-0.0018063386063824627,0.00016452329412737504,,,91.18
2020-01-07 13:45:00,91.165,91.2,2020-1-7,91.18,1217351500,91.2,76174,1241,T2003,-1.0,1.000658327847268,0.00021934634788323137,0.9993412624739701,-0.0020252887404893505,-0.0002193704078117655,,,91.2
2020-01-07 14:00:00,91.115,91.205,2020-1-7,91.2,3243924100,91.135,75958,3308,T2003,-1.0,0.9999451393460611,-0.0007127192982455677,1.0000535122772682,-0.0013140129046138593,0.0007124654344616613,,,91.135
2020-01-07 14:15:00,91.125,91.165,2020-1-7,91.135,2243541250,91.145,76090,2288,T2003,-1.0,1.000054860653939,0.00010972732759073622,0.9999437790779183,-0.0014235960490801558,-0.00010973334807435807,,,91.145
2020-01-07 14:30:00,91.115,91.145,2020-1-7,91.145,1825500800,91.13,76086,1862,T2003,-1.0,0.999890278692122,-0.0001645729332382384,1.0001083427587145,-0.0012592574012193491,0.0001645593925986559,,,91.13
2020-01-07 14:45:00,91.13,91.15,2020-1-7,91.135,982443950,91.135,75972,1002,T2003,-1.0,0.9999451393460611,5.486667398235667e-05,1.0000534701403254,-0.0013140549839363302,-5.486817921326085e-05,,,91.135
2020-01-07 15:00:00,91.1,91.14,2020-1-7,91.135,2201654250,91.1,75816,2246,T2003,-1.0,0.999561114768488,-0.00038404564656835394,1.0004375363218683,-0.0009305139944640883,0.00038397191991458183,,,91.1
2020-01-07 15:15:00,91.08,91.12,2020-1-7,91.1,2759038400,91.095,75532,2815,T2003,-1.0,0.9995062541145491,-5.488474204162763e-05,1.000492445077978,-0.0008756803234430954,5.488323592928128e-05,,,91.095
2020-01-08 09:30:00,91.175,91.24,2020-1-8,91.21,4157103200,91.195,75727,4237,T2003,1.0,1.0006034671933288,0.001097755090839092,0.9993941494030476,-0.001972474131749169,-0.0010983580652780553,,91.195,
2020-01-08 09:45:00,91.14,91.21,2020-1-8,91.195,2801233450,91.165,75753,2856,T2003,1.0,1.000274303269695,-0.0003289654038048928,0.999065383303129,-0.002300790659804819,-0.000329019524792957,,91.165,
2020-01-08 10:00:00,91.125,91.18,2020-1-8,91.165,2286931650,91.17,75648,2332,T2003,-1.0,1.000329163923634,5.484560960899998e-05,0.9991201776531156,-0.0022460712384619885,5.4844105643543635e-05,,,91.17
2020-01-08 10:15:00,91.145,91.175,2020-1-8,91.17,1610234350,91.155,75509,1642,T2003,-1.0,1.000164581961817,-0.00016452780519904397,0.9992845607030748,-0.0020819129744342746,0.00016451427198396426,,,91.155
2020-01-08 10:30:00,91.15,91.175,2020-1-8,91.155,1547621050,91.165,75520,1578,T2003,-1.0,1.000274303269695,0.00010970325270154291,0.9991749359363913,-0.002191387834510672,-0.00010970927054349148,,,91.165
2020-01-08 10:45:00,91.13,91.165,2020-1-8,91.165,1751333550,91.13,75447,1786,T2003,-1.0,0.999890278692122,-0.0003839192672627778,0.9995585384456633,-0.001808309883259529,0.00038384558911792643,,,91.13
2020-01-08 11:00:00,91.05,91.135,2020-1-8,91.135,4123816850,91.055,74720,4208,T2003,-1.0,0.9990673688830372,-0.0008230001097332407,1.0003811752324887,-0.000986798012758916,0.0008226616308421977,,,91.055
2020-01-08 11:15:00,91.045,91.09,2020-1-8,91.055,1924361950,91.09,74335,1964,T2003,-1.0,0.9994513934606101,0.00038438306518040477,0.999996645650004,-0.0013708017694944452,-0.00038445695928717235,,,91.09
2020-01-08 11:30:00,91.05,91.095,2020-1-8,91.09,2085137200,91.095,73827,2128,T2003,-1.0,0.9995062541145491,5.4890767372972604e-05,0.9999417550667539,-0.0014256172925064536,-5.4892273926274833e-05,,,91.095
2020-01-08 13:15:00,91.11,91.135,2020-1-8,91.11,2003763850,91.125,73254,2044,T2003,-1.0,0.999835418038183,0.0003293265272517054,0.9996124477211038,-0.0017544743261659335,-0.00032938076714123107,,,91.125
2020-01-08 13:30:00,91.115,91.15,2020-1-8,91.125,1540278600,91.15,73341,1571,T2003,-1.0,1.000109721307878,0.00027434842249673963,0.9993382056229634,-0.0020283414113990705,-0.0002743860629097522,,,91.15
2020-01-08 13:45:00,91.14,91.155,2020-1-8,91.15,1339477700,91.145,73245,1366,T2003,-1.0,1.000054860653939,-5.485463521681666e-05,0.9993930239556911,-0.001973598040110436,5.485313075633178e-05,,,91.145
2020-01-08 14:00:00,91.145,91.195,2020-1-8,91.145,1587907450,91.19,73409,1619,T2003,-1.0,1.0005486065393898,0.0004937187997147152,0.9988996048314605,-0.0024663424373696508,-0.0004938407189721822,,,91.19
2020-01-08 14:15:00,91.155,91.2,2020-1-8,91.19,1574315600,91.17,73312,1605,T2003,-1.0,1.000329163923634,-0.00021932229411114612,0.9991186857843788,-0.0022475610671398583,0.00021929824649285397,,,91.17
2020-01-08 14:30:00,91.165,91.21,2020-1-8,91.17,1605935450,91.2,73550,1637,T2003,1.0,1.000658327847268,0.00032905561039808795,0.9987899201753678,-0.002575877104959212,-0.00032910976107483695,,91.2,
2020-01-08 14:45:00,91.17,91.215,2020-1-8,91.2,1831451100,91.175,73683,1867,T2003,1.0,1.000384024577573,-0.00027412280701755165,0.9985161290788285,-0.0028492938053142902,-0.0002741603855417925,,91.175,
2020-01-08 15:00:00,91.175,91.195,2020-1-8,91.175,1535219600,91.185,73675,1565,T2003,1.0,1.000493745885451,0.00010967918837412327,0.9986256455174443,-0.0027399271251721258,0.00010967317405170205,,91.185,
2020-01-08 15:15:00,91.185,91.205,2020-1-8,91.185,1756060000,91.2,73688,1790,T2003,1.0,1.000658327847268,0.00016450074025331496,0.9987899201753678,-0.002575877104959212,0.0001644872114901837,,91.2,
2020-01-09 09:30:00,91.01,91.14,2020-1-9,91.13,5214093100,91.055,73595,5322,T2003,-1.0,0.9990673688830372,-0.0015899122807017108,0.9972019318154399,-0.004161693967018154,-0.0015911775325026273,,,91.055
2020-01-09 09:45:00,91.05,91.17,2020-1-9,91.055,5187795000,91.16,73867,5293,T2003,-1.0,1.000219442615756,0.0011531491955409923,0.996052009209975,-0.005310044108508993,-0.0011538145836516096,,,91.16
2020-01-09 10:00:00,91.155,91.275,2020-1-9,91.16,6564333550,91.27,74460,6689,T2003,-1.0,1.0014263770024139,0.0012066695919261683,0.9948501035384845,-0.006510306231677587,-0.001207398203866433,,,91.27
2020-01-09 10:15:00,91.23,91.285,2020-1-9,91.27,3310245300,91.26,74663,3372,T2003,-1.0,1.0013166556945359,-0.00010956502684333902,0.9949591043167837,-0.006401454506711257,0.00010955902503406267,,,91.26
2020-01-09 10:30:00,91.215,91.265,2020-1-9,91.26,2105452000,91.22,74863,2145,T2003,1.0,1.0008777704630238,-0.00043830813061584983,0.995395202981836,-0.005965952185653434,0.00043821210166632277,,91.22,
2020-01-09 10:45:00,91.215,91.245,2020-1-9,91.22,1986292150,91.23,74934,2024,T2003,1.0,1.0009874917709018,0.00010962508221878942,0.9955043232628031,-0.005856981121433513,0.00010961907382857319,,91.23,
2020-01-09 11:00:00,91.225,91.25,2020-1-9,91.23,781245300,91.235,74961,796,T2003,1.0,1.0010423524248409,5.4806532938656005e-05,0.9955588834032866,-0.005802495589323664,5.480503111550252e-05,,91.235,
2020-01-09 11:15:00,91.205,91.24,2020-1-9,91.235,1096086900,91.22,74923,1117,T2003,1.0,1.0008777704630238,-0.00016441058804184117,0.9953952029818359,-0.005965952185653545,-0.0001644241049441395,,91.22,
2020-01-09 11:30:00,91.22,91.285,2020-1-9,91.22,1525438350,91.275,75147,1554,T2003,1.0,1.0014812376563529,0.0006029379522034528,0.995995364527155,-0.005366611332443871,0.000602756258146176,,91.275,
2020-01-09 13:15:00,91.275,91.305,2020-1-9,91.28,2231119500,91.28,75503,2272,T2003,1.0,1.001536098310292,5.477951246235513e-05,0.9960499246676385,-0.005312125800333911,5.47780121196541e-05,,91.28,
2020-01-09 13:30:00,91.245,91.29,2020-1-9,91.28,1922298550,91.275,75500,1958,T2003,1.0,1.0014812376563529,-5.4776511831722274e-05,0.995995364527155,-0.005366611332443871,-5.477801211963378e-05,,91.275,
2020-01-09 13:45:00,91.27,91.325,2020-1-9,91.275,3299903050,91.3,75700,3360,T2003,1.0,1.001755540926048,0.0002738975623115536,0.9962681652295726,-0.00509418367189407,0.00027386005922208043,,91.3,
2020-01-09 14:00:00,91.29,91.34,2020-1-9,91.3,3839960300,91.315,75910,3909,T2003,1.0,1.0019201228878647,0.00016429353778746325,0.9964318456510232,-0.004930727075564301,0.00016428004308222558,,91.315,
2020-01-09 14:15:00,91.3,91.335,2020-1-9,91.315,2659901550,91.31,76457,2708,T2003,1.0,1.001865262233926,-5.475551661826561e-05,0.9963772855105396,-0.004985212607674261,-5.4757015756289974e-05,,91.31,
2020-01-09 14:30:00,91.305,91.37,2020-1-9,91.31,3227520550,91.34,76803,3285,T2003,1.0,1.00219442615756,0.0003285510896944288,0.9967046463534409,-0.004658299415014389,0.00032849712860415225,,91.34,
2020-01-09 14:45:00,91.32,91.355,2020-1-9,91.34,1705615800,91.345,77019,1736,T2003,1.0,1.0022492868114987,5.474052988829747e-05,0.9967592064939245,-0.004603813882904428,5.473903168016614e-05,,91.345,
2020-01-09 15:00:00,91.34,91.43,2020-1-9,91.345,3666428400,91.43,77561,3730,T2003,1.0,1.0031819179284618,0.0009305380699546895,0.9976867288821449,-0.0036775598370346607,0.0009301053878022112,,91.43,
2020-01-09 15:15:00,91.315,91.48,2020-1-9,91.43,6774613600,91.32,77995,6892,T2003,1.0,1.0019749835418037,-0.0012031062014657978,0.9964864057915067,-0.0048762415434543405,-0.0012038305147406118,,91.32,
2020-01-10 09:30:00,91.32,91.38,2020-1-10,91.355,2630411400,91.355,77817,2677,T2003,1.0,1.0023590081193767,0.00038326763031104605,0.9968683267748916,-0.004494842818684508,0.0003831942020340126,,91.355,
2020-01-10 09:45:00,91.35,91.51,2020-1-10,91.355,5395869550,91.505,78475,5486,T2003,1.0,1.0040048277375466,0.0016419462536259033,0.998505130989398,-0.0028602768553852576,0.0016405997336168268,,91.505,
2020-01-10 10:00:00,91.51,91.63,2020-1-10,91.51,8988541150,91.555,78858,9128,T2003,1.0,1.0045534342769367,0.0005464182285122021,0.9990507323942336,-0.0023154215342854334,0.0005462689964315883,,91.555,
2020-01-10 10:15:00,91.52,91.565,2020-1-10,91.555,2879664100,91.55,78539,2925,T2003,1.0,1.0044985736229977,-5.4611981868957216e-05,0.9989961722537499,-0.0023699070663955046,-5.461347315753411e-05,,91.55,
2020-01-10 10:30:00,91.535,91.56,2020-1-10,91.555,2157237450,91.56,78773,2191,T2003,1.0,1.0046082949308757,0.00010922992900064266,0.9991052925347171,-0.002260936002175473,0.00010922396384632622,,91.56,
2020-01-10 10:45:00,91.55,91.585,2020-1-10,91.56,2008835850,91.555,78967,2040,T2003,1.0,1.0045534342769367,-5.4608999563110494e-05,0.9990507323942336,-0.0023154215342854334,-5.4610490688813306e-05,,91.555,
2020-01-10 11:00:00,91.555,91.605,2020-1-10,91.555,1943277000,91.59,79348,1973,T2003,1.0,1.0049374588545095,0.00038228387308181233,0.9994326533776184,-0.001934022809515601,0.0003822108212191095,,91.59,
2020-01-10 11:15:00,91.55,91.6,2020-1-10,91.59,1692898900,91.6,79334,1719,T2003,1.0,1.0050471801623875,0.0001091822251335639,0.9995417736585853,-0.0018250517452959025,0.00010917626518823079,,91.6,
2020-01-10 11:30:00,91.585,91.65,2020-1-10,91.6,1934925700,91.64,79679,1964,T2003,1.0,1.0054860653938995,0.0004366812227074579,0.9999782547824537,-0.0013891674884159988,0.0004365859052102232,,91.64,
2020-01-10 13:15:00,91.615,91.66,2020-1-10,91.64,1783720000,91.625,79935,1810,T2003,1.0,1.0053214834320825,-0.00016368398079447122,0.9998145743610031,-0.0015526240847459905,-0.00016369737847926646,,91.625,
2020-01-10 13:30:00,91.59,91.63,2020-1-10,91.625,1491542450,91.615,79953,1514,T2003,1.0,1.0052117621242045,-0.00010914051841748318,0.999705454080036,-0.0016615951489659109,-0.00010914647467724686,,91.615,
2020-01-10 13:45:00,91.6,91.645,2020-1-10,91.615,1261169750,91.62,79828,1280,T2003,1.0,1.0052666227781435,5.457621568538684e-05,0.9997600142205197,-0.0016071096168557286,5.457472645791159e-05,,91.62,
2020-01-10 14:00:00,91.57,91.625,2020-1-10,91.62,1449992250,91.585,79842,1472,T2003,1.0,1.0048825982005705,-0.00038201266099113784,0.9993780932371348,-0.001988508341625672,-0.0003820856464158793,,91.585,
2020-01-10 14:15:00,91.56,91.605,2020-1-10,91.585,1704855900,91.57,79854,1731,T2003,1.0,1.0047180162387535,-0.00016378227875746276,0.9992144128156841,-0.0021519649379555528,-0.00016379569253952678,,91.57,
2020-01-10 14:30:00,91.56,91.585,2020-1-10,91.57,1117747200,91.565,79749,1135,T2003,1.0,1.0046631555848144,-5.460303592874638e-05,0.9991598526752006,-0.002206450470065624,-5.460452672878108e-05,,91.565,
2020-01-10 14:45:00,91.56,91.605,2020-1-10,91.565,1180936350,91.6,79667,1199,T2003,1.0,1.0050471801623875,0.00038224212308191063,0.9995417736585853,-0.0018250517452959025,0.00038216908717258953,,91.6,
2020-01-10 15:00:00,91.585,91.63,2020-1-10,91.6,1443254100,91.59,79712,1465,T2003,1.0,1.0049374588545095,-0.00010917030567680897,0.9994326533776182,-0.001934022809515823,-0.00010917626518836816,,91.59,
2020-01-10 15:15:00,91.585,91.665,2020-1-10,91.59,2575680800,91.65,79216,2614,T2003,1.0,1.0055957867017775,0.0006550933508024936,1.0000873750634207,-0.0012801964241961894,0.000654878870817857,,91.65,
2020-01-13 09:30:00,91.6,91.66,2020-1-13,91.64,2181653600,91.62,79228,2214,T2003,1.0,1.0052666227781435,-0.0003273322422259195,0.9997600142205194,-0.0016071096168560617,-0.0003273858271180141,,91.62,
2020-01-13 09:45:00,91.575,91.675,2020-1-13,91.62,2727290500,91.635,79195,2768,T2003,1.0,1.0054312047399605,0.00016371971185336065,0.9999236946419701,-0.001443653020526181,0.0001637063112439453,,91.635,
2020-01-13 10:00:00,91.605,91.655,2020-1-13,91.635,1941178100,91.61,79040,1970,T2003,1.0,1.0051569014702655,-0.00027282152016161465,0.9996508939395522,-0.0017160806810760931,-0.0002728587427227774,,91.61,
2020-01-13 10:15:00,91.61,91.645,2020-1-13,91.61,811934250,91.625,79107,824,T2003,1.0,1.0053214834320825,0.00016373758323329213,0.9998145743610029,-0.0015526240847462125,0.0001637241796982989,,91.625,
2020-01-13 10:30:00,91.6,91.645,2020-1-13,91.625,1150807350,91.605,79182,1168,T2003,1.0,1.0051020408163265,-0.00021828103683485534,0.9995963337990688,-0.0017705662131859423,-0.00021830486360772773,,91.605,
2020-01-13 10:45:00,91.57,91.62,2020-1-13,91.605,1891102850,91.58,79043,1920,T2003,1.0,1.0048277375466315,-0.00027291086731084935,0.9993235330966509,-0.0020429938737359654,-0.00027294811425848285,,91.58,
